conspiracy_belief_score,education,childhood,gender,hand,family_size,age,test_time
3.7333333333333334,High school,Suburban,Male,Right,5,57,119
3.1333333333333333,Less than high school,Rural (country side),Female,Left,3,15,67
2.2666666666666666,Graduate degree,Suburban,Male,Right,2,33,73
3.1333333333333333,Graduate degree,"Urban (town, city)",Male,Right,3,28,168
3.3333333333333335,High school,Suburban,Female,Right,1,19,130
2.2666666666666666,Less than high school,"Urban (town, city)",Female,Right,5,16,109
1,Graduate degree,"Urban (town, city)",Female,Right,4,53,39
2.466666666666667,University degree,"Urban (town, city)",Male,Right,2,32,93
2.3333333333333335,High school,Suburban,Male,Right,1,17,57
3.4,Less than high school,Suburban,Female,Right,2,14,107
4.866666666666666,High school,"Urban (town, city)",Female,Right,4,20,81
1.4666666666666666,Less than high school,"Urban (town, city)",Female,Right,3,17,138
1.8,Less than high school,Rural (country side),Other,Right,6,18,107
1.9333333333333333,University degree,Suburban,Male,Left,2,25,141
3.7333333333333334,Less than high school,Suburban,Other,Right,1,14,97
4.066666666666666,High school,Rural (country side),Male,Right,2,29,149
3.466666666666667,High school,Suburban,Female,Right,3,22,94
2.4,High school,Rural (country side),Male,Right,2,18,56
3.2666666666666666,High school,"Urban (town, city)",Female,Left,2,37,72
1.9333333333333333,University degree,"Urban (town, city)",Male,Right,2,23,204
4.733333333333333,High school,Rural (country side),Male,Right,0,19,143
1.9333333333333333,University degree,Suburban,Female,Right,2,29,86
2.1333333333333333,University degree,Suburban,Male,Right,1,24,349
1.6,High school,Rural (country side),Male,Right,4,20,76
4.266666666666667,University degree,"Urban (town, city)",Male,Right,5,51,81
1.2666666666666666,University degree,Suburban,Male,Right,3,28,110
3.933333333333333,High school,Suburban,Female,Right,3,34,141
3.1333333333333333,University degree,Rural (country side),Female,Right,9,36,241
3.4,High school,"Urban (town, city)",Female,Right,2,19,395
3.6666666666666665,Less than high school,Rural (country side),Male,Right,2,16,103
4.066666666666666,High school,Rural (country side),Male,Right,4,15,82
1.9333333333333333,High school,Rural (country side),Male,Right,1,24,66
3.4,High school,Suburban,Male,Right,2,19,85
3.4,High school,"Urban (town, city)",Male,Right,2,16,91
3.6666666666666665,High school,"Urban (town, city)",Male,Right,0,21,103
1.7333333333333334,High school,Suburban,Male,Right,2,19,84
4.733333333333333,University degree,"Urban (town, city)",Female,Right,3,40,115
1.5333333333333334,High school,Rural (country side),Male,Right,2,19,99
1,Graduate degree,Rural (country side),Male,Right,5,27,53
2.3333333333333335,Less than high school,Rural (country side),Male,Right,1,19,106
1.3333333333333333,University degree,Suburban,Male,Right,2,30,51
1.6666666666666667,University degree,Rural (country side),Male,Right,1,29,64
3.4,Less than high school,Suburban,Female,Right,5,16,146
2.7333333333333334,High school,Suburban,Other,Right,1,18,97
1.4,University degree,Suburban,Male,Right,1,26,62
2.3333333333333335,University degree,Suburban,Other,Right,2,19,86
1.3333333333333333,High school,Rural (country side),Male,Right,2,15,105
3.3333333333333335,High school,"Urban (town, city)",Male,Right,2,19,100
2.1333333333333333,University degree,"Urban (town, city)",Male,Right,3,32,58
1.9333333333333333,High school,Suburban,Male,Right,5,18,128
2.2666666666666666,High school,Suburban,Male,Right,5,18,72
2.3333333333333335,High school,"Urban (town, city)",Male,Right,2,20,152
2.6666666666666665,High school,Rural (country side),Male,Right,3,27,76
1.5333333333333334,High school,Rural (country side),Other,Right,3,29,103
1.4,High school,Suburban,Other,Right,4,17,88
1.6,High school,"Urban (town, city)",Male,Right,2,19,105
3,High school,Suburban,Other,Right,5,19,144
2.7333333333333334,High school,"Urban (town, city)",Male,Right,1,19,118
3.066666666666667,Graduate degree,"Urban (town, city)",Male,Right,1,23,54
2.8666666666666667,High school,Rural (country side),Male,Right,1,17,74
2,High school,Suburban,Male,Right,3,24,105
2.7333333333333334,Less than high school,Suburban,Male,Right,3,20,137
2.1333333333333333,University degree,"Urban (town, city)",Male,Right,4,66,102
1.4,University degree,Suburban,Male,Right,2,22,109
2.8,High school,Rural (country side),Female,Right,3,18,88
1.3333333333333333,High school,Suburban,Female,Left,2,23,113
2.2666666666666666,High school,Suburban,Male,Right,3,20,75
3.8666666666666667,University degree,Suburban,Female,Right,4,44,72
1.0666666666666667,High school,"Urban (town, city)",Female,Right,1,25,97
1.9333333333333333,University degree,Rural (country side),Male,Right,1,26,176
2.8,Less than high school,"Urban (town, city)",Male,Right,2,16,101
2.3333333333333335,University degree,Suburban,Female,Right,2,29,138
1.4,University degree,Suburban,Male,Right,3,36,74
4,High school,Suburban,Female,Right,4,24,59
2.7333333333333334,High school,Suburban,Female,Right,2,27,562
1.6666666666666667,High school,Suburban,Male,Left,3,20,140
1.8,High school,Suburban,Female,Right,1,25,95
2.8,University degree,"Urban (town, city)",Male,Right,4,22,101
3.2,University degree,Rural (country side),Male,Right,2,28,103
1.4666666666666666,High school,Rural (country side),Male,Right,3,18,103
2.8666666666666667,University degree,"Urban (town, city)",Male,Right,2,34,111
5,University degree,Suburban,Male,Left,4,30,280
3.066666666666667,High school,"Urban (town, city)",Male,Left,2,20,54
2.1333333333333333,High school,"Urban (town, city)",Male,Right,1,16,135
2.466666666666667,University degree,Rural (country side),Male,Right,2,34,93
4.733333333333333,High school,Suburban,Female,Right,6,19,69
3,High school,Suburban,Male,Right,6,20,231
4.066666666666666,High school,"Urban (town, city)",Female,Left,2,18,59
1,University degree,"Urban (town, city)",Male,Right,5,37,156
2.8666666666666667,University degree,"Urban (town, city)",Male,Right,1,28,90
3.466666666666667,University degree,Rural (country side),Male,Right,3,32,80
5,Less than high school,Suburban,Female,Right,3,16,89
1.5333333333333334,Less than high school,"Urban (town, city)",Female,Right,4,14,81
3.2666666666666666,University degree,"Urban (town, city)",Male,Right,3,25,180
3.8,High school,Suburban,Female,Right,3,15,154
3.7333333333333334,High school,Suburban,Male,Right,2,26,142
1.4,High school,Suburban,Female,Right,5,27,91
4.8,High school,Suburban,Female,Left,2,17,110
4.466666666666667,Less than high school,"Urban (town, city)",Female,Right,1,15,91
2.466666666666667,University degree,Suburban,Female,Right,2,20,52
4.266666666666667,High school,"Urban (town, city)",Female,Right,4,20,154
2.6,Less than high school,Suburban,Female,Right,3,13,93
1.1333333333333333,Less than high school,Rural (country side),Female,Right,2,13,131
4.2,High school,Suburban,Other,Right,1,15,43
3.1333333333333333,Less than high school,Rural (country side),Female,Left,2,16,131
3.4,Less than high school,"Urban (town, city)",Female,Right,4,15,122
4.133333333333334,Less than high school,"Urban (town, city)",Female,Right,2,18,109
3.933333333333333,High school,Rural (country side),Other,Left,2,19,76
2.066666666666667,University degree,Suburban,Male,Left,3,37,85
3.466666666666667,High school,Rural (country side),Male,Right,6,61,153
5,University degree,"Urban (town, city)",Female,Right,3,28,83
2.4,High school,"Urban (town, city)",Female,Right,1,53,92
4.266666666666667,High school,Suburban,Female,Right,2,18,129
2.8666666666666667,High school,"Urban (town, city)",Male,Right,3,18,73
3.4,Less than high school,Suburban,Other,Right,2,15,130
2.6666666666666665,High school,Suburban,Male,Right,2,16,214
2.2666666666666666,High school,Suburban,Male,Right,2,18,83
2.4,High school,Suburban,Female,Right,2,19,68
3.4,University degree,Suburban,Female,Left,3,20,96
3.2,Graduate degree,Suburban,Male,Right,2,20,125
1.3333333333333333,University degree,Suburban,Female,Right,2,23,81
1.4,High school,Suburban,Male,Right,4,26,157
4.8,Less than high school,Suburban,Female,Right,1,14,103
2.6666666666666665,Less than high school,Suburban,Female,Right,2,16,118
4.466666666666667,Less than high school,Rural (country side),Other,Right,2,15,93
2.7333333333333334,High school,"Urban (town, city)",Female,Right,2,15,122
3.2,High school,Suburban,Male,Right,3,20,69
3.933333333333333,High school,"Urban (town, city)",Male,Right,4,27,136
1.8666666666666667,University degree,Suburban,Female,Right,1,46,81
3,University degree,Rural (country side),Male,Left,2,21,210
4.133333333333334,Graduate degree,Suburban,Female,Right,3,59,118
4.066666666666666,High school,"Urban (town, city)",Female,Right,2,17,247
2.8666666666666667,University degree,"Urban (town, city)",Male,Right,1,45,138
3.6,High school,Suburban,Other,Right,2,17,84
3.6666666666666665,Less than high school,"Urban (town, city)",Female,Right,2,16,121
1.4666666666666666,University degree,Suburban,Female,Left,2,32,65
2.6,High school,Rural (country side),Male,Right,5,14,80
3.1333333333333333,High school,"Urban (town, city)",Male,Right,1,18,102
1.5333333333333334,High school,Suburban,Male,Right,2,17,123
3.1333333333333333,Less than high school,Suburban,Female,Right,3,13,138
3.3333333333333335,High school,Suburban,Female,Right,3,18,424
1.7333333333333334,High school,Rural (country side),Other,Right,3,20,54
1.0666666666666667,High school,"Urban (town, city)",Female,Right,2,19,55
3.4,High school,Suburban,Female,Left,2,16,48
3.3333333333333335,Less than high school,"Urban (town, city)",Other,Left,2,17,105
2,High school,Suburban,Male,Right,1,19,93
4.6,High school,Suburban,Male,Right,1,56,141
4.666666666666667,Less than high school,"Urban (town, city)",Female,Right,2,15,80
1.5333333333333334,High school,Suburban,Male,Right,2,46,261
2.533333333333333,University degree,Suburban,Male,Right,4,36,143
1.7333333333333334,Graduate degree,Rural (country side),Male,Right,3,29,109
4.866666666666666,High school,Rural (country side),Female,Right,3,51,316
1.3333333333333333,High school,"Urban (town, city)",Male,Right,1,18,67
3.8,High school,Suburban,Male,Right,4,17,112
1.6666666666666667,University degree,Rural (country side),Female,Right,2,50,175
4.066666666666666,High school,Suburban,Male,Right,4,25,229
2.066666666666667,High school,Rural (country side),Male,Right,1,19,129
3.1333333333333333,University degree,Suburban,Male,Right,4,32,90
1.1333333333333333,High school,"Urban (town, city)",Male,Right,3,20,69
2.7333333333333334,High school,Suburban,Female,Right,1,17,117
4.533333333333333,High school,"Urban (town, city)",Male,Right,3,34,105
2.2666666666666666,Graduate degree,"Urban (town, city)",Male,Right,2,34,72
3.7333333333333334,High school,Rural (country side),Male,Right,4,19,66
1.4,Graduate degree,Suburban,Male,Right,2,28,987
4.4,Less than high school,Suburban,Male,Right,4,21,111
2.2,High school,Suburban,Male,Right,2,21,76
4.333333333333333,High school,"Urban (town, city)",Female,Right,3,20,103
2.2666666666666666,High school,Suburban,Female,Right,4,18,102
2.1333333333333333,University degree,Rural (country side),Female,Right,4,25,101
4.133333333333334,University degree,"Urban (town, city)",Female,Right,4,26,82
4.4,High school,"Urban (town, city)",Other,Right,2,17,368
3.3333333333333335,High school,Suburban,Female,Right,1,19,67
1.6666666666666667,Graduate degree,Rural (country side),Male,Left,5,72,157
1.1333333333333333,University degree,Suburban,Male,Right,3,27,84
4.066666666666666,High school,Rural (country side),Male,Right,4,32,83
3.2,High school,Rural (country side),Male,Right,2,22,84
3.8666666666666667,High school,"Urban (town, city)",Female,Right,2,17,127
4.133333333333334,High school,Suburban,Male,Right,2,32,116
3.533333333333333,High school,"Urban (town, city)",Male,Right,2,15,92
2.8,University degree,"Urban (town, city)",Male,Right,2,26,128
2.7333333333333334,University degree,"Urban (town, city)",Female,Right,3,49,152
2.4,University degree,Suburban,Male,Right,3,59,185
2.2,High school,"Urban (town, city)",Other,Right,1,18,101
3.6666666666666665,High school,Suburban,Female,Left,3,17,79
3.933333333333333,High school,"Urban (town, city)",Female,Left,1,17,137
2.3333333333333335,High school,Suburban,Female,Right,2,19,68
2.3333333333333335,Less than high school,Suburban,Female,Right,4,14,142
1.4666666666666666,Less than high school,Suburban,Female,Right,4,16,76
3.2,University degree,Suburban,Male,Right,3,24,114
2.8,High school,Suburban,Female,Right,1,20,88
2.7333333333333334,Less than high school,"Urban (town, city)",Male,Right,2,24,114
3.1333333333333333,High school,Suburban,Female,Right,3,26,2802
2.8,High school,Rural (country side),Female,Right,2,18,143
3,University degree,Rural (country side),Male,Right,2,31,84
4.2,University degree,Rural (country side),Male,Right,3,27,102
2,High school,Rural (country side),Male,Right,3,26,267
1.7333333333333334,Graduate degree,Suburban,Male,Right,6,50,61
2.933333333333333,University degree,Rural (country side),Female,Right,3,24,133
1.6,University degree,"Urban (town, city)",Male,Right,2,48,86
3.1333333333333333,High school,Rural (country side),Female,Right,2,31,405
2.533333333333333,University degree,"Urban (town, city)",Male,Right,2,21,115
2.7333333333333334,Graduate degree,Suburban,Male,Right,2,49,228
2.6,Less than high school,Suburban,Male,Right,3,17,147
3.6,High school,Suburban,Female,Right,5,16,207
3.8,High school,Rural (country side),Female,Right,5,42,523
2.933333333333333,Graduate degree,"Urban (town, city)",Male,Right,2,26,100
3.7333333333333334,University degree,Suburban,Male,Right,2,24,142
2.6666666666666665,High school,Suburban,Male,Right,2,20,119
3.533333333333333,Less than high school,Suburban,Female,Right,2,16,407
3.2666666666666666,High school,Suburban,Male,Right,3,14,147
1.3333333333333333,Graduate degree,"Urban (town, city)",Male,Right,2,44,72
4.066666666666666,High school,"Urban (town, city)",Female,Right,3,15,129
2.3333333333333335,University degree,Rural (country side),Female,Right,4,24,143
4.066666666666666,High school,Rural (country side),Male,Right,1,17,77
1.6,University degree,"Urban (town, city)",Male,Right,4,56,73
1.2,Less than high school,Suburban,Female,Right,2,17,76
2.6,University degree,Rural (country side),Male,Right,3,39,344
2.3333333333333335,University degree,"Urban (town, city)",Other,Right,2,30,94
2,High school,Rural (country side),Male,Right,3,17,68
3.4,High school,Suburban,Female,Right,3,15,343
3.2,High school,Suburban,Female,Right,3,20,60
1.2,University degree,Rural (country side),Female,Right,1,28,60
3.2666666666666666,High school,Rural (country side),Male,Right,2,45,131
2.466666666666667,University degree,Suburban,Female,Right,2,53,166
3.466666666666667,Less than high school,Suburban,Male,Right,2,14,71
3.8,High school,Rural (country side),Male,Right,0,28,189
3.466666666666667,Less than high school,"Urban (town, city)",Female,Right,3,20,175
1.5333333333333334,Graduate degree,Rural (country side),Female,Right,2,28,76
4,High school,Rural (country side),Male,Left,3,26,78
1.2,University degree,Rural (country side),Male,Right,3,22,92
1.8,Graduate degree,Rural (country side),Female,Right,3,59,55
3.533333333333333,High school,"Urban (town, city)",Female,Right,2,42,89
2.1333333333333333,University degree,Suburban,Female,Right,2,29,147
2.7333333333333334,High school,Suburban,Male,Right,2,42,1673
3.6,Less than high school,"Urban (town, city)",Male,Right,1,47,135
2.8666666666666667,High school,Suburban,Male,Left,2,20,213
3.6666666666666665,Less than high school,Suburban,Female,Left,2,16,99
3.8,High school,Suburban,Female,Right,2,17,59
1,University degree,Suburban,Male,Right,0,20,54
3.6666666666666665,High school,Rural (country side),Male,Right,3,20,155
3.6,High school,Suburban,Female,Right,2,19,112
1.5333333333333334,University degree,Suburban,Male,Right,2,49,89
3.8666666666666667,High school,Suburban,Female,Right,3,18,263
1.2666666666666666,Less than high school,Suburban,Female,Right,3,17,89
2.4,Less than high school,Rural (country side),Male,Right,2,18,75
3.7333333333333334,High school,"Urban (town, city)",Female,Right,3,20,91
3.6,Less than high school,"Urban (town, city)",Female,Right,1,15,139
3.3333333333333335,High school,Suburban,Other,Right,1,20,86
2.3333333333333335,High school,Rural (country side),Male,Right,6,17,157
4.666666666666667,Graduate degree,Suburban,Male,Right,5,58,198
1.5333333333333334,High school,"Urban (town, city)",Female,Right,2,38,69
2.533333333333333,University degree,Suburban,Male,Right,3,21,184
3.2666666666666666,University degree,"Urban (town, city)",Female,Right,2,26,79
2.8,High school,"Urban (town, city)",Female,Right,1,22,119
2.4,High school,"Urban (town, city)",Female,Right,3,20,99
2.933333333333333,High school,Rural (country side),Male,Right,4,18,123
2.6666666666666665,High school,Suburban,Female,Right,2,17,59
2.4,High school,Suburban,Male,Right,2,20,104
2.066666666666667,University degree,"Urban (town, city)",Male,Right,2,28,184
2.466666666666667,University degree,"Urban (town, city)",Male,Right,4,24,163
2.2,University degree,Suburban,Male,Right,2,22,77
3,High school,"Urban (town, city)",Male,Right,2,35,195
1.5333333333333334,Graduate degree,Rural (country side),Male,Right,3,35,109
1.3333333333333333,Graduate degree,Suburban,Male,Right,2,57,76
2.7333333333333334,University degree,Suburban,Male,Right,4,29,291
3,University degree,"Urban (town, city)",Male,Right,2,65,143
1.5333333333333334,University degree,"Urban (town, city)",Male,Left,3,21,163
1.7333333333333334,High school,Suburban,Male,Right,3,18,288
1.6,High school,"Urban (town, city)",Male,Right,2,18,104
2.7333333333333334,High school,Suburban,Male,Right,3,18,104
2.6666666666666665,High school,"Urban (town, city)",Female,Right,2,19,637
4.066666666666666,Graduate degree,Rural (country side),Female,Right,3,20,210
2.6666666666666665,High school,Suburban,Female,Right,3,32,107
3.7333333333333334,High school,"Urban (town, city)",Female,Right,4,69,122
1.3333333333333333,High school,Suburban,Male,Right,3,31,69
2.6,Graduate degree,"Urban (town, city)",Male,Right,4,34,167
4.4,High school,Suburban,Female,Right,2,17,76
4.733333333333333,High school,Suburban,Female,Right,3,21,123
3.533333333333333,University degree,Rural (country side),Male,Right,3,34,131
1.2,University degree,Suburban,Male,Right,2,22,70
3.6666666666666665,High school,Rural (country side),Male,Left,3,17,142
2,Less than high school,Rural (country side),Male,Right,4,15,84
2,Less than high school,Suburban,Male,Right,4,17,122
1.2,Less than high school,Suburban,Other,Right,3,15,95
4.2,High school,"Urban (town, city)",Female,Right,3,23,216
2.066666666666667,Less than high school,"Urban (town, city)",Female,Right,1,16,85
1.6666666666666667,High school,Suburban,Male,Right,2,18,147
4.133333333333334,Graduate degree,Suburban,Female,Left,2,24,228
4.266666666666667,University degree,"Urban (town, city)",Male,Right,2,23,87
2.2666666666666666,Less than high school,Suburban,Male,Right,2,13,60
1.8,Graduate degree,"Urban (town, city)",Male,Right,3,33,156
1.6,High school,Rural (country side),Male,Right,3,28,108
3.533333333333333,University degree,"Urban (town, city)",Male,Right,1,25,76
2.4,High school,Suburban,Female,Right,3,18,84
1.7333333333333334,Graduate degree,"Urban (town, city)",Female,Right,3,52,124
2.8,High school,Suburban,Male,Right,5,24,120
2.4,Less than high school,Suburban,Male,Right,1,17,47
1,Graduate degree,Rural (country side),Male,Left,3,32,77
2,Graduate degree,"Urban (town, city)",Female,Right,1,36,92
2.8666666666666667,High school,Rural (country side),Female,Right,5,38,110
3.6,High school,Suburban,Female,Right,4,19,131
3.2,High school,Suburban,Male,Right,3,16,213
3.7333333333333334,High school,Suburban,Male,Right,3,18,76
2.466666666666667,High school,Rural (country side),Female,Right,4,20,164
4.333333333333333,Graduate degree,Rural (country side),Female,Right,0,38,68
1.4666666666666666,Graduate degree,Suburban,Female,Right,3,35,59
2.2666666666666666,High school,Suburban,Female,Right,2,24,90
2.6666666666666665,High school,Suburban,Female,Right,3,55,108
2.2666666666666666,High school,"Urban (town, city)",Male,Right,2,21,107
2.933333333333333,High school,"Urban (town, city)",Male,Right,1,24,70
3.1333333333333333,University degree,Suburban,Female,Right,3,24,142
1.6666666666666667,High school,Suburban,Male,Right,3,19,97
3.2666666666666666,University degree,Rural (country side),Male,Right,2,18,103
2.7333333333333334,High school,Suburban,Female,Right,3,18,178
1.6,Graduate degree,Suburban,Male,Right,2,48,132
3.6,Less than high school,Suburban,Male,Right,4,16,119
5,University degree,Suburban,Male,Right,3,35,222
3.7333333333333334,Less than high school,Rural (country side),Female,Right,2,17,4121
4.266666666666667,High school,"Urban (town, city)",Other,Right,2,21,116
1.6,University degree,Suburban,Female,Right,2,54,133
3,High school,Suburban,Female,Right,1,27,241
3.933333333333333,High school,Suburban,Male,Right,2,22,95
3.1333333333333333,High school,Suburban,Male,Right,5,51,78
2.8,Less than high school,Suburban,Female,Right,3,17,129
2.7333333333333334,High school,Rural (country side),Other,Right,3,22,215
3.7333333333333334,High school,Suburban,Female,Right,2,19,464
2.8666666666666667,University degree,"Urban (town, city)",Female,Right,2,20,142
3.8,High school,Suburban,Female,Right,3,17,194
2.1333333333333333,University degree,Suburban,Male,Right,2,24,124
3.2666666666666666,Less than high school,"Urban (town, city)",Female,Right,1,15,119
1.6,High school,Suburban,Other,Right,5,20,56
3.2666666666666666,University degree,"Urban (town, city)",Male,Right,2,53,125
2.933333333333333,University degree,Suburban,Male,Right,2,28,149
3.066666666666667,Graduate degree,Rural (country side),Male,Right,4,47,71
2.6666666666666665,University degree,Suburban,Male,Right,3,21,106
3.6,University degree,Suburban,Male,Right,2,35,139
4.666666666666667,High school,Suburban,Female,Right,2,20,136
4.133333333333334,University degree,"Urban (town, city)",Female,Right,3,32,133
1.6,University degree,Suburban,Female,Right,1,23,110
2.2,High school,"Urban (town, city)",Male,Right,2,68,118
1.8666666666666667,Graduate degree,Rural (country side),Female,Right,1,35,92
3.466666666666667,High school,Rural (country side),Female,Right,2,24,117
3,High school,Suburban,Female,Right,1,17,121
3.2666666666666666,University degree,"Urban (town, city)",Female,Right,1,37,677
3.7333333333333334,Less than high school,Suburban,Female,Right,4,14,136
2.4,University degree,Suburban,Male,Right,1,31,139
2.2,Graduate degree,"Urban (town, city)",Male,Right,2,36,117
1.8666666666666667,High school,Suburban,Male,Left,2,17,237
2.2666666666666666,High school,"Urban (town, city)",Female,Right,1,17,179
2.2666666666666666,University degree,"Urban (town, city)",Male,Right,4,20,167
3.8666666666666667,Less than high school,Rural (country side),Male,Right,4,20,97
2.7333333333333334,High school,Suburban,Female,Right,1,21,5028
1.4,Less than high school,Suburban,Other,Right,2,15,59
5,Less than high school,"Urban (town, city)",Male,Right,1,30,96
2.2,University degree,Rural (country side),Male,Left,7,24,96
3.3333333333333335,Less than high school,Suburban,Female,Right,2,14,110
3.933333333333333,University degree,"Urban (town, city)",Male,Right,3,22,125
2.6666666666666665,University degree,Suburban,Female,Left,2,25,67
3.6,University degree,"Urban (town, city)",Female,Right,5,24,101
3.7333333333333334,High school,Suburban,Female,Right,2,16,85
4.133333333333334,Less than high school,"Urban (town, city)",Female,Right,1,16,127
3.2,Graduate degree,Rural (country side),Female,Right,1,42,96
1,Less than high school,"Urban (town, city)",Male,Right,1,17,204
4.066666666666666,High school,Suburban,Male,Right,2,21,105
4,High school,"Urban (town, city)",Female,Right,1,19,122
2.2,High school,Suburban,Male,Left,2,20,132
4.466666666666667,High school,Suburban,Female,Right,5,16,92
1.9333333333333333,University degree,Rural (country side),Male,Right,2,32,115
2.8,High school,Suburban,Male,Right,2,38,188
2.933333333333333,Less than high school,"Urban (town, city)",Female,Right,3,16,142
1.8666666666666667,Less than high school,Suburban,Male,Right,2,14,63
2.933333333333333,University degree,Rural (country side),Male,Right,2,25,90
3,University degree,"Urban (town, city)",Male,Left,2,34,128
4.533333333333333,High school,Suburban,Female,Right,3,53,115
4.066666666666666,Graduate degree,"Urban (town, city)",Female,Right,1,50,168
1.3333333333333333,High school,"Urban (town, city)",Male,Right,5,20,54
1.6666666666666667,Graduate degree,Suburban,Male,Right,3,34,78
1.6666666666666667,University degree,Rural (country side),Male,Right,2,36,134
2,Graduate degree,Suburban,Male,Right,2,46,89
2.1333333333333333,High school,Rural (country side),Male,Right,2,36,61
2.6666666666666665,High school,"Urban (town, city)",Male,Right,2,19,133
2.466666666666667,High school,Suburban,Female,Right,2,41,195
3.1333333333333333,Less than high school,Suburban,Female,Right,1,16,748
3.1333333333333333,High school,Suburban,Female,Right,2,16,140
4.2,University degree,Rural (country side),Female,Right,2,27,171
1.5333333333333334,University degree,Suburban,Male,Right,3,57,65
1.2666666666666666,Graduate degree,Suburban,Male,Right,3,72,138
2.533333333333333,High school,Rural (country side),Male,Right,2,27,136
1.4,Graduate degree,"Urban (town, city)",Female,Right,2,34,78
2.933333333333333,Less than high school,Suburban,Female,Right,1,16,155
2.4,High school,Suburban,Male,Right,4,15,67
3.6666666666666665,Graduate degree,Suburban,Female,Right,2,46,85
2.1333333333333333,University degree,"Urban (town, city)",Female,Right,3,56,101
1.0666666666666667,High school,Suburban,Male,Right,2,54,72
2.4,Less than high school,"Urban (town, city)",Female,Right,2,17,156
1.4,University degree,"Urban (town, city)",Male,Right,2,56,104
2,Graduate degree,Suburban,Male,Left,7,22,102
1.7333333333333334,University degree,Suburban,Male,Left,3,24,80
2.7333333333333334,High school,"Urban (town, city)",Male,Right,1,24,122
2.3333333333333335,University degree,"Urban (town, city)",Male,Right,2,42,113
2.533333333333333,High school,Rural (country side),Female,Left,2,20,154
3,High school,Rural (country side),Male,Right,1,19,114
2,University degree,"Urban (town, city)",Male,Right,3,23,132
3.466666666666667,High school,Rural (country side),Female,Right,2,16,135
1.4,University degree,"Urban (town, city)",Male,Right,3,26,61
1.4,High school,"Urban (town, city)",Female,Right,2,16,71
2.066666666666667,High school,"Urban (town, city)",Male,Right,4,19,113
1.1333333333333333,Graduate degree,"Urban (town, city)",Female,Right,4,38,54
1.1333333333333333,Graduate degree,"Urban (town, city)",Male,Right,1,44,53
1.4666666666666666,Graduate degree,Suburban,Female,Right,3,53,144
4.133333333333334,High school,"Urban (town, city)",Male,Right,1,24,161
4.733333333333333,Less than high school,Rural (country side),Male,Right,3,16,93
2.933333333333333,High school,"Urban (town, city)",Male,Right,5,23,153
2.533333333333333,Graduate degree,Suburban,Male,Right,2,18,84
1.4666666666666666,University degree,"Urban (town, city)",Male,Right,0,27,110
1.3333333333333333,Graduate degree,"Urban (town, city)",Male,Right,2,27,38
3.533333333333333,Graduate degree,"Urban (town, city)",Male,Right,2,31,79
1.1333333333333333,University degree,Rural (country side),Female,Right,0,47,62
4.066666666666666,High school,Suburban,Female,Right,3,37,315
1.7333333333333334,High school,"Urban (town, city)",Male,Right,1,26,99
3.7333333333333334,High school,Rural (country side),Male,Left,2,44,74
2,University degree,Suburban,Male,Right,1,23,77
3,Less than high school,Rural (country side),Other,Right,2,19,134
2.6,Less than high school,"Urban (town, city)",Female,Right,4,14,69
3.2666666666666666,University degree,"Urban (town, city)",Male,Left,3,25,117
2.2,University degree,Rural (country side),Male,Right,5,32,59
3.466666666666667,High school,Rural (country side),Male,Right,3,18,142
1,University degree,Suburban,Male,Right,1,32,138
2.8666666666666667,Graduate degree,Rural (country side),Female,Right,1,47,151
2,Graduate degree,Suburban,Female,Right,2,29,129
2.7333333333333334,High school,"Urban (town, city)",Female,Right,2,54,155
1.6,University degree,"Urban (town, city)",Female,Right,7,35,100
3.6,University degree,Suburban,Female,Right,2,25,71
3.466666666666667,University degree,Rural (country side),Female,Right,2,30,155
3.8,High school,Suburban,Male,Right,2,17,154
1.9333333333333333,Graduate degree,Suburban,Male,Right,1,53,86
2.933333333333333,Less than high school,"Urban (town, city)",Male,Right,1,16,218
3.8,University degree,Suburban,Female,Right,2,20,274
2.533333333333333,Graduate degree,Suburban,Female,Left,4,29,76
4.666666666666667,High school,Suburban,Male,Left,4,24,112
2.066666666666667,University degree,Suburban,Male,Right,4,28,111
5,High school,Rural (country side),Female,Left,2,15,57
1.7333333333333334,Less than high school,Suburban,Male,Right,2,14,148
1.8666666666666667,High school,"Urban (town, city)",Female,Right,2,20,139
3.2,Graduate degree,Rural (country side),Male,Right,3,30,92
4.333333333333333,High school,Suburban,Male,Right,4,21,131
2.6,University degree,Rural (country side),Female,Right,2,21,91
5,High school,Suburban,Male,Right,4,30,210
3.4,High school,Suburban,Female,Right,2,42,91
1,University degree,Rural (country side),Male,Right,4,27,56
3.066666666666667,University degree,"Urban (town, city)",Male,Right,3,32,116
1.3333333333333333,Graduate degree,Suburban,Female,Left,2,25,68
3.8,High school,"Urban (town, city)",Female,Right,2,34,100
1.6666666666666667,High school,Suburban,Male,Right,2,19,139
3.4,Less than high school,"Urban (town, city)",Female,Right,1,16,175
